HSET,"""vlibid:8048""",id,8048,station,"""Marceau - Chaillot""",status,OUI,capacity,21,nbbornettesLibre,18,nbtotalvelodispo,3,velomecadispo,2,veloelecdispo,1,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:34:59+01:00,commune,"""Paris"""
HSET,"""vlibid:8016""",id,8016,station,"""Square Louis XVI""",status,OUI,capacity,29,nbbornettesLibre,18,nbtotalvelodispo,9,velomecadispo,9,veloelecdispo,0,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:42:19+01:00,commune,"""Paris"""
HSET,"""vlibid:14013""",id,14013,station,"""Liard - Amiral Mouchez""",status,OUI,capacity,14,nbbornettesLibre,10,nbtotalvelodispo,4,velomecadispo,3,veloelecdispo,1,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:43:52+01:00,commune,"""Paris"""
HSET,"""vlibid:10115""",id,10115,station,"""Granges aux Belles""",status,OUI,capacity,27,nbbornettesLibre,18,nbtotalvelodispo,7,velomecadispo,4,veloelecdispo,3,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:43:54+01:00,commune,"""Paris"""
HSET,"""vlibid:13118""",id,13118,station,"""Regnault - Patay""",status,OUI,capacity,63,nbbornettesLibre,6,nbtotalvelodispo,53,velomecadispo,48,veloelecdispo,5,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:43:36+01:00,commune,"""Paris"""
HSET,"""vlibid:10161""",id,10161,station,"""Gare de l'Est - Faubourg-Saint-Martin""",status,OUI,capacity,32,nbbornettesLibre,29,nbtotalvelodispo,3,velomecadispo,1,veloelecdispo,2,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:43:56+01:00,commune,"""Paris"""
HSET,"""vlibid:18111""",id,18111,station,"""Félix Ziem - Armand Gauthier""",status,OUI,capacity,25,nbbornettesLibre,20,nbtotalvelodispo,5,velomecadispo,2,veloelecdispo,3,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:43:19+01:00,commune,"""Paris"""
HSET,"""vlibid:12031""",id,12031,station,"""Gabriel Lamé""",status,OUI,capacity,36,nbbornettesLibre,6,nbtotalvelodispo,29,velomecadispo,29,veloelecdispo,0,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:42:21+01:00,commune,"""Paris"""
HSET,"""vlibid:9002""",id,9002,station,"""Abbeville - Faubourg Poissonnière""",status,OUI,capacity,14,nbbornettesLibre,9,nbtotalvelodispo,3,velomecadispo,1,veloelecdispo,2,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:38:44+01:00,commune,"""Paris"""
HSET,"""vlibid:7018""",id,7018,station,"""Ségur - d'Estrées""",status,OUI,capacity,19,nbbornettesLibre,1,nbtotalvelodispo,18,velomecadispo,12,veloelecdispo,6,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:43:33+01:00,commune,"""Paris"""
HSET,"""vlibid:48003""",id,48003,station,"""Youri Gagarine - Karl Marx""",status,OUI,capacity,22,nbbornettesLibre,20,nbtotalvelodispo,1,velomecadispo,0,veloelecdispo,1,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:39:34+01:00,commune,"""Villejuif"""
HSET,"""vlibid:9106""",id,9106,station,"""Boudreau - Auber""",status,OUI,capacity,14,nbbornettesLibre,14,nbtotalvelodispo,0,velomecadispo,0,veloelecdispo,0,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:39:07+01:00,commune,"""Paris"""
HSET,"""vlibid:16110""",id,16110,station,"""Octave Feuillet - Albéric Magnard""",status,OUI,capacity,21,nbbornettesLibre,17,nbtotalvelodispo,4,velomecadispo,1,veloelecdispo,3,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:42:13+01:00,commune,"""Paris"""
HSET,"""vlibid:21323""",id,21323,station,"""Charlot - Stade Gabriel Voisin""",status,OUI,capacity,31,nbbornettesLibre,11,nbtotalvelodispo,20,velomecadispo,18,veloelecdispo,2,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:42:56+01:00,commune,"""Issy-les-Moulineaux"""
HSET,"""vlibid:14002""",id,14002,station,"""Edgar Quinet - Raspail""",status,OUI,capacity,46,nbbornettesLibre,45,nbtotalvelodispo,1,velomecadispo,0,veloelecdispo,1,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:42:48+01:00,commune,"""Paris"""
HSET,"""vlibid:11046""",id,11046,station,"""Place de la République - Voltaire""",status,OUI,capacity,19,nbbornettesLibre,2,nbtotalvelodispo,17,velomecadispo,16,veloelecdispo,1,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:43:15+01:00,commune,"""Paris"""
HSET,"""vlibid:43009""",id,43009,station,"""Place Jean-Spire-Lemaître""",status,OUI,capacity,50,nbbornettesLibre,25,nbtotalvelodispo,25,velomecadispo,20,veloelecdispo,5,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:43:46+01:00,commune,"""Vincennes"""
HSET,"""vlibid:8201""",id,8201,station,"""Arsène Houssaye - Friedland""",status,OUI,capacity,29,nbbornettesLibre,27,nbtotalvelodispo,2,velomecadispo,1,veloelecdispo,1,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:35:57+01:00,commune,"""Paris"""
HSET,"""vlibid:17032""",id,17032,station,"""Jean Oestreicher - Porte de Champerret""",status,OUI,capacity,21,nbbornettesLibre,19,nbtotalvelodispo,2,velomecadispo,2,veloelecdispo,0,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:43:09+01:00,commune,"""Paris"""
HSET,"""vlibid:18134""",id,18134,station,"""Ney - Porte de Clignancourt""",status,OUI,capacity,25,nbbornettesLibre,25,nbtotalvelodispo,0,velomecadispo,0,veloelecdispo,0,bornedispo,NON,retourvelip,NON,actualisation,2023-11-05T20:39:04+01:00,commune,"""Paris"""
HSET,"""vlibid:10162""",id,10162,station,"""Alexandre Parodi - Quai de Valmy""",status,OUI,capacity,24,nbbornettesLibre,18,nbtotalvelodispo,5,velomecadispo,3,veloelecdispo,2,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:33:41+01:00,commune,"""Paris"""
HSET,"""vlibid:9038""",id,9038,station,"""Douai - Bruxelles""",status,OUI,capacity,27,nbbornettesLibre,23,nbtotalvelodispo,4,velomecadispo,0,veloelecdispo,4,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:39:57+01:00,commune,"""Paris"""
HSET,"""vlibid:10029""",id,10029,station,"""Dunkerque - Rocroy""",status,OUI,capacity,24,nbbornettesLibre,22,nbtotalvelodispo,1,velomecadispo,0,veloelecdispo,1,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:41:42+01:00,commune,"""Paris"""
HSET,"""vlibid:8009""",id,8009,station,"""Gare Saint-Lazare - Isly""",status,OUI,capacity,27,nbbornettesLibre,26,nbtotalvelodispo,0,velomecadispo,0,veloelecdispo,0,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:42:52+01:00,commune,"""Paris"""
HSET,"""vlibid:5005""",id,5005,station,"""Gay Lussac - Saint-Jacques""",status,OUI,capacity,24,nbbornettesLibre,20,nbtotalvelodispo,3,velomecadispo,0,veloelecdispo,3,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:42:33+01:00,commune,"""Paris"""
HSET,"""vlibid:31103""",id,31103,station,"""Gare Rosny-Bois-Perrier""",status,OUI,capacity,36,nbbornettesLibre,2,nbtotalvelodispo,34,velomecadispo,7,veloelecdispo,27,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:40:14+01:00,commune,"""Rosny-sous-Bois"""
HSET,"""vlibid:41303""",id,41303,station,"""Gare de Nogent-le-Perreux""",status,OUI,capacity,32,nbbornettesLibre,6,nbtotalvelodispo,24,velomecadispo,18,veloelecdispo,6,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:39:36+01:00,commune,"""Nogent-sur-Marne"""
HSET,"""vlibid:17008""",id,17008,station,"""Porte Pouchet-Bessières""",status,OUI,capacity,23,nbbornettesLibre,16,nbtotalvelodispo,6,velomecadispo,5,veloelecdispo,1,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:40:14+01:00,commune,"""Paris"""
HSET,"""vlibid:7011""",id,7011,station,"""Las Cases - Bourgogne""",status,OUI,capacity,22,nbbornettesLibre,20,nbtotalvelodispo,1,velomecadispo,1,veloelecdispo,0,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:41:26+01:00,commune,"""Paris"""
HSET,"""vlibid:31706""",id,31706,station,"""Château - République""",status,OUI,capacity,26,nbbornettesLibre,20,nbtotalvelodispo,4,velomecadispo,1,veloelecdispo,3,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:38:41+01:00,commune,"""Bagnolet"""
HSET,"""vlibid:5022""",id,5022,station,"""Boulangers - Cardinal Lemoine""",status,OUI,capacity,20,nbbornettesLibre,9,nbtotalvelodispo,11,velomecadispo,9,veloelecdispo,2,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:43:42+01:00,commune,"""Paris"""
